Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1,place,catu,grav,sexe,trajet,secu,locp,actp,etatp,an_nais,num_veh_x,senc,catv,occutc,obs,obsm,choc,manv,num_veh_y
201500037386,15,6,15,1605,1,2,2,1,2,9,"ns, HOCHE ( RUE )",,,,920,4,0.0,,,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,4,1,3.0,22.0,0.0,0.0,0.0,1979.0,B01,0,1,0,0.0,2.0,1.0,1.0,B01
201500037387,15,6,16,1725,1,2,1,1,2,4,"15, GRANDE RUE CHARLES D",,,,920,3,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,4,1,0.0,13.0,0.0,0.0,0.0,2002.0,A01,0,1,0,0.0,2.0,1.0,2.0,A01
201500037415,15,8,22,2200,5,2,1,1,7,9,"02, VERDUN ( AVENUE DE )",,,,920,4,0.0,,,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,3,1,0.0,22.0,0.0,0.0,0.0,1993.0,A01,0,1,0,12.0,0.0,1.0,15.0,A01
201500037528,15,1,13,1000,1,2,1,1,3,12,"8, REPUBLIQUE (BOULEVARD",,,,920,3,50.0,,,3.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,4,2,1.0,91.0,0.0,0.0,0.0,1956.0,B01,0,1,0,0.0,2.0,4.0,13.0,B01
201500037552,15,3,7,810,1,2,2,1,3,12,"98, REINE (ROUTE DE LA)",,,,920,3,907.0,,,2.0,4.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,4,2,5.0,93.0,0.0,0.0,0.0,1990.0,A01,0,1,0,0.0,2.0,1.0,1.0,A01
201500037600,15,6,9,1245,1,2,1,1,2,64,"1, RUE GOUNOT",,,,920,2,59.0,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1975.0,A01,0,1,0,0.0,2.0,1.0,1.0,A01
201500037608,15,6,22,1930,1,2,1,2,6,12,"145, JEAN JAURES (BOULEV",,,,920,3,2.0,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,99.0,1.0,1,4,1,5.0,93.0,0.0,0.0,0.0,1959.0,B01,0,1,0,1.0,0.0,1.0,1.0,B01
201500037609,15,6,24,1340,1,2,1,1,3,12,"61, PIERRE GRENIER (AVEN",,,,920,3,101.0,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,4,1,2.0,23.0,0.0,0.0,0.0,1996.0,B01,0,1,0,1.0,0.0,1.0,1.0,B01
201500037662,15,9,25,1755,1,2,1,1,3,12,"1, PONT DE BILLANCOURT (",,,,920,4,0.0,,,1.0,0.0,,,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,99.0,1.0,1,4,2,1.0,23.0,0.0,0.0,0.0,1974.0,B01,0,1,0,0.0,2.0,7.0,1.0,B01
201500037675,15,10,8,1630,1,2,1,1,3,12,"33, EDOUARD VAILLANT (AV",,,,920,2,10.0,,,3.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,1,4,2,5.0,23.0,0.0,0.0,0.0,1986.0,B01,0,1,0,0.0,2.0,1.0,1.0,B01
201500037703,15,11,9,1005,1,2,1,1,3,12,"3, YVES KERMEN (RUE) 3/4",,,,920,4,131.0,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,1,4,2,1.0,23.0,0.0,0.0,0.0,1968.0,A01,0,1,0,0.0,2.0,8.0,0.0,A01
201500037709,15,11,18,1830,5,2,1,1,3,12,"65, PIERRE GRENIER (AVEN",,,,920,4,101.0,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,1,4,1,9.0,23.0,0.0,0.0,0.0,1971.0,B01,0,1,0,0.0,2.0,1.0,1.0,B01
201500037722,15,12,2,1550,1,2,1,1,3,12,"127, AGUESSEAU (RUE D')",,,,920,4,3.0,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1953.0,B01,0,1,0,0.0,2.0,1.0,1.0,B01
201500037724,15,12,16,2335,5,2,1,1,6,12,"132, GALLIENI (RUE) 55/1",,,,920,4,2.0,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,1,1,1,5.0,23.0,0.0,0.0,0.0,1988.0,A01,0,1,0,0.0,1.0,1.0,1.0,A01
201500037728,15,1,4,1615,1,2,1,1,6,32,DORMOY MAX (AVENUE),,,,920,3,0.0,,,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1,1,1,5.0,93.0,0.0,0.0,0.0,1959.0,A01,0,1,0,0.0,1.0,1.0,1.0,A01
201500037807,15,5,2,900,1,2,1,1,7,23,PLAINE (RUE DE LA),,,,920,4,0.0,,,1.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,1,4,2,1.0,93.0,0.0,0.0,0.0,1966.0,A01,0,1,0,0.0,0.0,0.0,2.0,A01
