Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infrasituenv1,place,catu,grav,sexe,trajet,secu,locp,actp,etatp,an_nais,num_veh_x,senc,catv,occutc,obs,obsm,choc,manv,num_veh_y
200900049718,9,11,17,1210,1,2,9,1.0,3,368,230, DE GAULLE RUE DU GE,,,590.0,4,0.0,,,2.0,3.0,,,0.0,1.0,1.0,0.0,100.0,1.0,400.0,1.0,1,4,1,2.0,41.0,0.0,0.0,0.0,1997.0,B01,0,1,0,0.0,2.0,8.0,1.0,B01
200900049770,9,12,13,1700,4,2,2,1.0,6,350,MASSENA RUE Nï¾°  RESTE,,,,590.0,4,0.0,,,1.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,1,4,1,0.0,42.0,0.0,0.0,0.0,1970.0,A01,0,1,0,0.0,2.0,1.0,2.0,A01
200900049795,9,12,14,835,1,1,2,1.0,3,512,NATIONS UNIES (AVENUE DE,,,,590.0,4,0.0,,,3.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,1,4,1,9.0,43.0,0.0,0.0,0.0,1979.0,B01,0,1,0,0.0,2.0,0.0,1.0,B01
200900049808,9,12,6,1400,1,2,1,2.0,3,368,202, DE GAULLE RUE DU GE,,,590.0,4,0.0,,,2.0,3.0,,,0.0,1.0,1.0,0.0,80.0,1.0,100.0,1.0,1,4,1,0.0,41.0,0.0,0.0,0.0,1990.0,B01,0,1,0,1.0,0.0,1.0,1.0,B01
200900049849,9,9,30,1505,1,1,3,1.0,3,350,39, HUGO VICTOR RUE,,,590.0,4,0.0,,,1.0,1.0,,,0.0,1.0,1.0,0.0,36.0,1.0,100.0,1.0,1,4,2,5.0,41.0,0.0,0.0,0.0,1997.0,A01,0,1,0,0.0,2.0,3.0,19.0,A01
200900049883,9,11,9,1545,1,1,1,8.0,6,265,,M,4,0,310.0,3,41.0,,,2.0,0.0,1.0,698.0,0.0,1.0,1.0,0.0,34.0,1.0,199.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1941.0,A01,0,1,0,0.0,5.0,1.0,21.0,A01
200900049918,9,11,26,2200,5,2,1,1.0,3,555,91, ALL CHARLES DE FITTE,,,310.0,4,0.0,,,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,1.0,199.0,1.0,1,4,1,5.0,42.0,0.0,0.0,0.0,1987.0,A01,0,1,0,0.0,2.0,1.0,19.0,A01
200900049930,9,11,27,1415,1,2,6,1.0,3,555,999, CHE CARROSSE,,,310.0,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,100.0,1.0,1,4,1,5.0,93.0,0.0,0.0,0.0,1949.0,B01,0,1,0,0.0,2.0,7.0,15.0,B01
200900050007,9,12,26,1845,5,2,2,1.0,3,75,AVE D'AQUITAINE,,,,330.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,75.0,1.0,100.0,2.0,2,4,2,5.0,23.0,0.0,0.0,0.0,1994.0,B01,0,1,0,1.0,1.0,7.0,2.0,B01
200900050042,9,12,15,1350,1,2,1,1.0,3,555,999, RUE GABRIEL PERI,,,310.0,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,85.0,1.0,199.0,1.0,1,4,1,1.0,22.0,0.0,0.0,0.0,1950.0,B01,0,1,0,0.0,2.0,0.0,1.0,B01
200900050077,9,12,24,1706,2,2,1,2.0,3,555,10, BD SILVIO TRENTIN,,,310.0,4,0.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,199.0,1.0,1,4,1,0.0,93.0,0.0,0.0,0.0,1926.0,B01,0,1,0,0.0,0.0,0.0,0.0,B01
200900050117,9,10,29,905,1,2,1,1.0,3,261,DE LATTRE DE TASSIGNY (B,,,,370.0,4,0.0,,,2.0,2.0,0.0,0.0,2.0,1.0,1.0,16.0,116.0,1.0,100.0,1.0,1,2,1,5.0,93.0,0.0,0.0,0.0,1940.0,B01,0,1,0,0.0,2.0,8.0,0.0,B01
200900050128,9,10,21,750,2,2,1,2.0,3,261,41, GRAMMONT (AVENUE DE),,,370.0,4,0.0,,,2.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,120.0,2.0,100.0,1.0,1,1,1,2.0,93.0,0.0,0.0,0.0,1995.0,B01,0,1,0,0.0,2.0,1.0,19.0,B01
200900050143,9,10,8,1220,1,1,1,1.0,6,122,AMBOISE (RUE D'),,,,370.0,9,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,1.0,103.0,1.0,1,4,2,2.0,93.0,0.0,0.0,0.0,1997.0,B01,0,1,0,0.0,0.0,0.0,1.0,B01
200900050213,9,12,23,1130,1,1,2,1.0,3,231,,M,4,0,720.0,3,52.0,,,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,54.0,1.0,100.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1964.0,B02,0,1,0,0.0,2.0,8.0,1.0,B02
200900050216,9,12,19,1530,1,1,3,4.0,3,300,,M,0,0,720.0,4,0.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,5.0,100.0,1.0,1,3,2,5.0,1.0,0.0,0.0,0.0,1966.0,B02,0,1,0,0.0,0.0,8.0,1.0,B02
200900050230,9,5,31,1220,1,2,2,1.0,3,555,RUE DE FENOUILLET,,,,310.0,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,1.0,100.0,1.0,1,3,1,5.0,92.0,0.0,0.0,0.0,1997.0,B01,0,1,0,0.0,2.0,1.0,15.0,B01
200900050238,9,12,2,825,2,2,1,8.0,3,557,73, TARBES (ROUTE DE),M,4,310.0,3,632.0,,,3.0,2.0,7.0,185.0,1.0,1.0,1.0,64.0,48.0,2.0,503.0,1.0,1,4,1,2.0,21.0,0.0,0.0,0.0,1997.0,B01,0,1,0,0.0,2.0,8.0,1.0,B01
200900050254,9,4,28,1130,1,1,1,1.0,6,151,,M,0,0,340.0,3,34.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,45.0,1.0,199.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1950.0,A01,0,1,0,0.0,5.0,3.0,1.0,A01
200900050271,9,4,27,1845,1,2,2,1.0,3,327,rue de la Monnaie,M,4,0,340.0,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,1.0,100.0,1.0,1,3,1,5.0,1.0,0.0,0.0,0.0,1943.0,B02,0,1,0,0.0,2.0,8.0,1.0,B02
200900050413,9,7,20,750,1,2,6,1.0,3,118,1, DEBARQUEMENT (ROND PO,,,140.0,4,0.0,,,1.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,500.0,1.0,1,3,1,1.0,22.0,0.0,0.0,0.0,1972.0,B01,0,1,0,0.0,2.0,7.0,1.0,B01
200900050427,9,8,14,1845,1,2,2,1.0,5,565,,M,4,-,140.0,3,514.0,,,2.0,2.0,47.0,214.0,0.0,2.0,1.0,0.0,73.0,1.0,100.0,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1970.0,B02,0,1,0,0.0,2.0,8.0,1.0,B02
200900050451,9,8,22,2055,2,2,6,1.0,3,366,61, SAINTE ANNE (BOULEVA,,,140.0,4,0.0,,,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,199.0,1.0,1,4,1,5.0,43.0,0.0,0.0,0.0,1934.0,B01,0,1,0,0.0,2.0,1.0,1.0,B01
200900050535,9,11,8,1100,1,1,3,1.0,5,514,,M,4,0,140.0,3,48.0,,,2.0,2.0,14.0,800.0,0.0,1.0,1.0,13.0,36.0,2.0,5199.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1939.0,B02,0,1,0,0.0,2.0,1.0,1.0,B02
200900050623,9,10,29,1610,1,2,3,1.0,6,281,Neant, DOLET ETIENNE (RU,,,260.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,70.0,1.0,199.0,1.0,1,4,1,5.0,92.0,0.0,0.0,0.0,1999.0,A01,0,1,0,0.0,2.0,2.0,15.0,A01
200900050628,9,10,23,1700,1,2,3,1.0,6,281,Neant, MAGNARD (RUE),,,260.0,4,0.0,,,2.0,2.0,,,1.0,1.0,1.0,0.0,80.0,1.0,199.0,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1999.0,B01,0,1,0,0.0,2.0,7.0,9.0,B01
200900050661,9,10,20,1800,1,2,1,1.0,3,62,rue perrault,M,0,0,530.0,4,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,1.0,199.0,1.0,1,3,1,9.0,21.0,0.0,0.0,0.0,1999.0,B02,0,1,0,0.0,2.0,1.0,2.0,B02
200900050738,9,3,29,910,1,2,1,1.0,2,83,57, HAILLICOURT (RUE DES,,,620.0,3,0.0,,,0.0,2.0,,,0.0,1.0,1.0,0.0,0.0,2.0,199.0,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1953.0,A01,0,1,0,0.0,2.0,4.0,2.0,A01
200900050748,9,3,14,1140,1,2,1,1.0,6,570,55, PREMIER MAI,,,620.0,4,0.0,,,1.0,1.0,,,0.0,1.0,1.0,0.0,46.0,1.0,199.0,1.0,1,1,1,5.0,43.0,0.0,0.0,0.0,1975.0,A01,0,1,0,0.0,1.0,1.0,5.0,A01
200900050754,9,3,11,1330,1,2,1,1.0,6,498,159, MAES (AV. ALFRED ),,,620.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,31.0,93.0,1.0,199.0,,3,4,1,5.0,93.0,2.0,3.0,1.0,2002.0,A01,0,1,0,0.0,1.0,0.0,1.0,A01
200900050791,9,3,19,830,1,2,2,1.0,3,95,CD159 PR 0,M,5,0,620.0,3,92.0,,,2.0,0.0,8.0,900.0,0.0,1.0,1.0,0.0,50.0,1.0,199.0,1.0,1,3,1,5.0,1.0,0.0,0.0,0.0,1945.0,B02,0,1,0,0.0,0.0,6.0,1.0,B02
200900050812,9,4,16,800,1,2,1,2.0,1,637,26, CROMBEZ (R HENRIETTE,,,620.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,55.0,2.0,100.0,1.0,1,4,1,2.0,93.0,0.0,0.0,0.0,1987.0,A01,0,1,0,0.0,2.0,1.0,19.0,A01
200900050820,9,4,4,1350,1,2,1,1.0,3,250,72, SALENGRO (R ROGER),,,620.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,72.0,1.0,199.0,1.0,1,3,1,5.0,93.0,0.0,0.0,0.0,1942.0,B01,0,1,0,0.0,2.0,1.0,1.0,B01
200900050957,9,5,19,1500,1,2,1,1.0,1,811,grand rue face au 19,M,5,0,620.0,3,341.0,,,2.0,2.0,54.0,100.0,0.0,1.0,1.0,0.0,69.0,1.0,100.0,1.0,1,2,2,3.0,1.0,0.0,0.0,0.0,1941.0,B02,0,1,0,0.0,2.0,6.0,0.0,B02
200900050982,9,6,15,1325,1,2,1,1.0,6,193,PETIT COURGAIN (GRANDE R,,,,620.0,4,0.0,,,2.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,80.0,1.0,199.0,1.0,1,3,1,2.0,22.0,0.0,0.0,0.0,1992.0,B01,0,1,0,0.0,2.0,8.0,1.0,B01
200900050983,9,6,25,1905,1,2,3,1.0,3,108,146, HAUT BANC,,,620.0,4,0.0,,,2.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,199.0,1.0,1,3,1,5.0,22.0,0.0,0.0,0.0,1995.0,B01,0,1,0,0.0,0.0,4.0,0.0,B01
200900051010,9,6,19,1915,1,2,1,1.0,1,441,rue du chateau,M,0,0,620.0,3,72.0,,,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,51.0,1.0,5199.0,1.0,1,3,1,0.0,21.0,0.0,0.0,0.0,1958.0,B02,0,1,0,0.0,2.0,1.0,1.0,B02
200900051038,9,6,24,1525,1,2,6,1.0,4,277,ARRAS,,,,620.0,3,40.0,,,1.0,1.0,7.0,0.0,0.0,1.0,2.0,240.0,90.0,1.0,199.0,1.0,1,4,1,5.0,93.0,0.0,0.0,0.0,1996.0,A01,0,1,0,0.0,9.0,4.0,2.0,A01
200900051131,9,4,16,1642,1,2,1,2.0,3,48,128 R DE LA NOUV FRANCE,M,4,0,930.0,4,0.0,,,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,100.0,1.0,1,3,1,0.0,,0.0,0.0,0.0,1983.0,B01,0,1,0,0.0,0.0,0.0,0.0,B01
200900051180,9,4,11,1945,1,2,1,1.0,6,66,R DE LA REPUBLIQUE,M,4,0,930.0,4,0.0,,,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,400.0,,3,4,1,0.0,93.0,0.0,3.0,1.0,2005.0,A01,0,1,0,0.0,1.0,1.0,0.0,A01
200900051255,9,4,17,1210,1,2,1,1.0,3,5,10 R AUGUSTE RENOIR,M,4,0,930.0,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,199.0,1.0,1,3,1,0.0,93.0,0.0,0.0,0.0,1994.0,B01,0,1,0,0.0,2.0,1.0,2.0,B01
200900051270,9,4,30,1745,1,2,4,1.0,2,77,NEUILLY / ROUSSELET,M,4,0,930.0,3,10.0,,E,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,103.0,1.0,1,4,2,0.0,93.0,0.0,0.0,0.0,1963.0,A01,0,1,0,0.0,2.0,1.0,19.0,A01
200900051337,9,5,4,2120,5,2,1,1.0,7,646,24 R DE PROVENCE,M,4,0,780.0,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,1.0,199.0,1.0,1,4,2,4.0,23.0,0.0,0.0,0.0,1988.0,A01,0,1,0,0.0,0.0,0.0,21.0,A01
200900051342,9,5,15,745,1,2,1,1.0,6,646,R DU MARECHAL FOCH,M,4,0,780.0,4,0.0,,,2.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,1,3,1,1.0,23.0,0.0,0.0,0.0,1965.0,A01,0,1,0,0.0,1.0,1.0,1.0,A01
200900051345,9,5,19,840,1,2,2,1.0,3,646,AV ROCKFELLER/ST CLOUD,M,4,0,780.0,3,185.0,,,2.0,4.0,11.0,784.0,0.0,1.0,1.0,0.0,180.0,1.0,199.0,1.0,1,4,2,1.0,,0.0,0.0,0.0,1959.0,B01,0,1,0,0.0,2.0,2.0,19.0,B01
200900051455,9,6,17,1800,1,1,4,1.0,3,524,RD 186/SORTIE PARLY 2,M,4,0,780.0,3,186.0,,,2.0,1.0,29.0,182.0,0.0,1.0,3.0,0.0,30.0,1.0,199.0,1.0,1,3,1,1.0,22.0,0.0,0.0,0.0,1992.0,B01,0,1,0,0.0,2.0,1.0,1.0,B01
200900051459,9,6,22,1810,1,2,1,1.0,3,646,8 BIS R DE L'ORANGERIE,M,4,0,780.0,3,10.0,,,2.0,2.0,4.0,596.0,0.0,1.0,1.0,20.0,100.0,1.0,5100.0,1.0,1,4,1,1.0,23.0,0.0,0.0,0.0,1972.0,A01,0,1,0,0.0,2.0,8.0,18.0,A01
200900051471,9,11,9,825,1,2,3,1.0,3,445,RUE CASTETNAU/J.REVEIL,M,4,-,640.0,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,1,4,1,5.0,93.0,0.0,0.0,0.0,1932.0,B01,0,1,0,0.0,2.0,1.0,16.0,B01
200900051473,9,11,13,1520,1,2,1,1.0,3,445,AV DE BUROS,M,4,-,640.0,3,222.0,,,2.0,0.0,4.0,56.0,0.0,2.0,2.0,0.0,0.0,1.0,100.0,1.0,1,4,1,5.0,93.0,0.0,0.0,0.0,1946.0,B01,0,1,0,0.0,2.0,9.0,1.0,B01
200900051561,9,11,20,1745,1,2,6,1.0,1,100,RUE DE L AUMONERIE,M,0,0,790.0,9,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,41.0,1.0,199.0,1.0,1,3,1,2.0,91.0,0.0,0.0,0.0,1996.0,A01,0,1,0,0.0,2.0,8.0,19.0,A01
200900051577,9,12,10,1825,5,2,2,1.0,3,191,AVENUE DE LA ROCHELLE,,,,790.0,3,811.0,,,3.0,4.0,1.0,906.0,1.0,1.0,1.0,10.0,160.0,1.0,199.0,1.0,1,4,1,0.0,42.0,0.0,0.0,0.0,1996.0,A01,0,1,0,0.0,2.0,7.0,19.0,A01
200900051591,9,12,26,2005,5,2,1,1.0,1,81,RUE DU PUITS DE LA VILLE,,,,790.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,60.0,1.0,199.0,1.0,1,4,1,0.0,42.0,0.0,0.0,0.0,1988.0,B01,0,1,0,0.0,2.0,1.0,1.0,B01
200900051635,9,5,27,1500,1,2,1,1.0,3,172,SANS, GANGES (ROUTE DE,,,340.0,3,0.0,,,3.0,2.0,,,0.0,1.0,1.0,10.0,90.0,1.0,2100.0,1.0,1,3,1,5.0,92.0,0.0,0.0,0.0,1972.0,B01,0,1,0,0.0,0.0,5.0,13.0,B01
200900051642,9,5,31,2035,5,2,3,1.0,7,172,PALAVAS (AVENUE DE),M,4,0,340.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,1,3,1,5.0,93.0,0.0,0.0,0.0,1971.0,A01,0,1,0,8.0,0.0,0.0,13.0,A01
200900051655,9,5,27,1723,1,2,1,1.0,6,172,1, LEDRU-ROLLIN (BOULEVA,M,4,340.0,4,0.0,,,1.0,2.0,,,0.0,3.0,1.0,0.0,60.0,1.0,400.0,1.0,1,4,1,0.0,93.0,0.0,0.0,0.0,1985.0,B01,0,1,0,0.0,2.0,1.0,17.0,B01
200900051668,9,5,15,755,1,2,1,8.0,6,3,RICHELIEU (D8 0 E8 ET E1,M,4,0,340.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,110.0,2.0,199.0,1.0,1,3,2,1.0,93.0,0.0,0.0,0.0,1952.0,B01,0,1,0,0.0,2.0,1.0,18.0,B01
200900051724,9,1,2,1505,1,2,1,7.0,2,448,6, RUE DE L'AULNE,M,4,520.0,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,199.0,1.0,1,3,2,0.0,93.0,0.0,0.0,0.0,1955.0,B01,0,1,0,0.0,2.0,3.0,2.0,B01
200900051820,9,5,19,1120,1,2,1,1.0,6,5,BD FELIX FAURE,M,4,0,930.0,4,0.0,,,2.0,1.0,0.0,0.0,0.0,1.0,1.0,80.0,60.0,1.0,199.0,1.0,1,3,1,0.0,93.0,0.0,0.0,0.0,1933.0,B01,0,1,0,1.0,0.0,1.0,1.0,B01
200900051821,9,5,25,1755,1,2,1,1.0,5,5,RTE DES PETITS PONTS,M,4,0,930.0,4,0.0,,,2.0,2.0,0.0,0.0,0.0,2.0,1.0,50.0,50.0,1.0,2000.0,1.0,1,1,1,0.0,21.0,0.0,0.0,0.0,1968.0,C01,0,1,0,0.0,2.0,1.0,0.0,C01
200900051863,9,5,15,2220,5,2,3,1.0,7,78,CIRCULAIRE / AULNES,M,4,0,930.0,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,1.0,199.0,1.0,1,4,1,5.0,23.0,0.0,0.0,0.0,1993.0,A01,0,1,0,0.0,0.0,8.0,15.0,A01
200900051934,9,11,16,900,1,2,3,1.0,1,14,le bourg,M,4,0,190.0,3,65.0,,,2.0,1.0,5.0,556.0,0.0,1.0,1.0,0.0,42.0,2.0,199.0,1.0,1,3,1,5.0,22.0,0.0,0.0,0.0,1929.0,B02,0,1,0,0.0,2.0,3.0,15.0,B02
200900051996,9,11,18,1750,1,2,1,1.0,6,218,58, REPUBLIQUE (RUE DE L,M,4,280.0,4,0.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,1.0,100.0,1.0,1,4,1,0.0,93.0,0.0,0.0,0.0,2009.0,A01,0,1,0,0.0,0.0,4.0,1.0,A01
200900052050,9,11,11,1445,1,1,1,1.0,1,258,,M,0,0,260.0,3,136.0,,,2.0,0.0,10.0,500.0,0.0,4.0,0.0,0.0,56.0,1.0,100.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1953.0,A01,0,1,0,0.0,2.0,1.0,13.0,A01
200900052092,9,9,14,1100,1,2,6,1.0,2,97,rond point de Pontarlier,M,0,0,390.0,3,471.0,,,1.0,1.0,33.0,500.0,0.0,0.0,2.0,0.0,84.0,1.0,5100.0,1.0,1,3,2,5.0,21.0,0.0,0.0,0.0,1950.0,B02,0,1,0,0.0,2.0,3.0,1.0,B02
200900052095,9,9,6,945,1,2,1,1.0,1,97,avenue Jean Jaures,M,0,0,390.0,4,0.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1962.0,B02,0,1,0,1.0,0.0,1.0,1.0,B02
200900052103,9,6,3,1315,1,1,1,1.0,6,68,,M,0,0,390.0,3,25.0,2.0,,2.0,2.0,42.0,800.0,0.0,2.0,1.0,0.0,59.0,1.0,199.0,1.0,1,3,1,5.0,22.0,0.0,0.0,0.0,1958.0,A01,0,1,0,0.0,0.0,3.0,0.0,A01
200900052165,9,6,9,1600,1,2,1,1.0,7,32,LADOUX JEAN (RUE),,,,340.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,40.0,1.0,100.0,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,2007.0,A01,0,1,0,0.0,1.0,6.0,2.0,A01
200900052209,9,6,27,1745,1,1,1,1.0,3,81,,M,0,0,340.0,4,0.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,199.0,1.0,1,3,1,0.0,22.0,0.0,0.0,0.0,1946.0,B02,0,1,0,0.0,0.0,1.0,17.0,B02
200900052241,9,6,17,1550,1,2,1,1.0,3,172,0, MENDE (ROUTE DE),M,4,340.0,4,0.0,,,1.0,2.0,,,0.0,2.0,1.0,0.0,60.0,1.0,103.0,1.0,1,4,1,2.0,41.0,0.0,0.0,0.0,1992.0,A01,0,1,0,0.0,2.0,1.0,1.0,A01
200900052283,9,6,23,1105,1,2,6,1.0,1,172,COLOMB (PLACE CHRISTOPHE,M,4,0,340.0,4,,,,1.0,2.0,,,0.0,1.0,2.0,0.0,60.0,1.0,199.0,1.0,1,4,1,0.0,93.0,0.0,0.0,0.0,1978.0,B01,0,1,0,0.0,2.0,4.0,12.0,B01
200900052286,9,6,16,1826,1,2,2,8.0,1,172,VANIERES (AVENUE DE),M,4,0,340.0,4,0.0,,,2.0,3.0,,,0.0,1.0,1.0,0.0,108.0,1.0,5103.0,1.0,1,2,1,5.0,93.0,0.0,0.0,0.0,1994.0,B01,0,1,0,0.0,2.0,8.0,19.0,B01
200900052302,9,6,11,1445,1,2,1,1.0,3,4,1, LICES BOULEVARD DES,,,130.0,4,0.0,,,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,101.0,1.0,199.0,1.0,1,3,2,4.0,92.0,0.0,0.0,0.0,2001.0,B01,0,1,0,0.0,2.0,7.0,19.0,B01
200900052334,9,6,17,1530,1,1,1,7.0,3,60,,M,0,0,130.0,3,58.0,,J,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,64.0,1.0,100.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1969.0,B02,0,1,0,0.0,2.0,1.0,14.0,B02
200900052340,9,6,20,1515,1,1,1,1.0,5,30,,M,4,0,130.0,3,1.0,,,2.0,2.0,14.0,373.0,0.0,2.0,3.0,0.0,63.0,1.0,100.0,1.0,1,1,1,5.0,1.0,0.0,0.0,0.0,1987.0,C03,0,1,0,0.0,0.0,0.0,13.0,C03
200900052379,9,6,12,1020,1,1,2,1.0,3,1,/, BARTHELEMY VERA (CHEM,,,130.0,4,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1948.0,B01,0,1,0,0.0,2.0,0.0,1.0,B01
200900052400,9,6,27,1500,1,2,1,1.0,2,1,/, SAUZE LUCIEN (PL),,,130.0,4,0.0,,,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,199.0,1.0,1,4,1,5.0,93.0,0.0,0.0,0.0,1991.0,B01,0,1,0,0.0,2.0,4.0,1.0,B01
200900052462,9,6,27,1230,1,2,1,1.0,2,208,19, POMPIDOU (PROMENADE),,,130.0,4,1.0,,A,3.0,4.0,0.0,0.0,1.0,1.0,1.0,16.0,142.0,1.0,199.0,1.0,1,4,1,5.0,,0.0,0.0,0.0,1994.0,A01,0,1,0,0.0,2.0,1.0,2.0,A01
200900052517,9,6,26,1155,1,2,1,1.0,6,209,1, ROMAIN ROLLAND (BOULE,,,130.0,4,1.0,,A,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,120.0,1.0,100.0,1.0,1,3,2,0.0,,0.0,0.0,0.0,1967.0,B01,0,1,0,0.0,2.0,7.0,0.0,B01
200900052591,9,6,18,845,1,2,6,1.0,2,2,1, GENERAL MONTSABERT (A,,,130.0,4,1.0,,A,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,70.0,1.0,100.0,1.0,1,4,1,5.0,93.0,0.0,0.0,0.0,1953.0,B01,0,1,0,0.0,2.0,9.0,2.0,B01
200900052592,9,6,4,1130,1,2,1,1.0,3,208,RABATAU (BOULEVARD),,,,130.0,4,1.0,,A,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,118.0,1.0,100.0,1.0,1,3,1,0.0,93.0,0.0,0.0,0.0,1947.0,A01,0,1,0,0.0,2.0,7.0,3.0,A01
200900052690,9,8,18,1820,1,2,1,1.0,6,262,1, LORRAINE (QUAI DE),,,110.0,4,0.0,,,2.0,2.0,,,0.0,1.0,0.0,0.0,0.0,1.0,100.0,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1996.0,B01,0,1,0,0.0,0.0,0.0,0.0,B01
200900052712,9,9,25,1750,1,2,1,1.0,2,262,1, GRUISSAN (ROUTE DE),,,110.0,4,0.0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,68.0,1.0,100.0,1.0,1,4,1,9.0,93.0,0.0,0.0,0.0,1923.0,B01,0,1,0,0.0,2.0,6.0,2.0,B01
200900052717,9,9,18,505,5,2,3,1.0,3,262,1, ARAGO (RUE),,,110.0,4,,,,1.0,3.0,,,3.0,1.0,1.0,,89.0,2.0,100.0,1.0,1,3,2,1.0,92.0,0.0,0.0,0.0,1963.0,B01,0,1,0,0.0,2.0,1.0,1.0,B01
200900052743,9,5,20,1800,1,2,1,1.0,1,120,sans, TOUTES RUES,,,202.0,4,0.0,,,2.0,2.0,,,0.0,2.0,1.0,0.0,50.0,1.0,199.0,1.0,1,4,1,5.0,93.0,0.0,0.0,0.0,1999.0,A01,0,1,0,0.0,2.0,0.0,13.0,A01
200900052774,9,7,22,2230,3,1,1,1.0,2,40,,M,4,0,130.0,2,96.0,,,2.0,0.0,20.0,800.0,0.0,2.0,4.0,0.0,63.0,1.0,199.0,1.0,1,3,1,5.0,1.0,0.0,0.0,0.0,1968.0,B02,0,1,0,0.0,2.0,0.0,1.0,B02
